id,label,label:confidence,word1,word2
1149036647,unrelated,0.643,dear,rotten
1149036648,unrelated,0.6839,undetermined,see
1149036649,unrelated,1,ill,actually
1149036650,unrelated,0.8448,intimately,inefficiently
1149036651,unrelated,0.6057,mistakenly,advantageously
1149036652,unrelated,1,unspoiled,painful
1149036653,antonym,1,predictably,unexpectedly
1149036654,unrelated,0.6593,dear,horrible
1149036655,unrelated,1,readily,short
1149036656,unrelated,1,little,available
1149036657,unrelated,0.6803,richness,emptiness
1149036658,unrelated,1,sputter,unscramble
1149036659,unrelated,1,dependable,awful
1149036660,antonym,1,pave,unpaved
1149036661,antonym,1,skillful,miserable
1149036662,paraphrase,0.5974,ideal,satisfactory
1149036663,unrelated,1,unreliable,compensate
1149036664,unrelated,1,pore,blur
1149036665,unrelated,0.8336,address,uncover
1149036666,unrelated,0.738,over,anymore
1149036667,unrelated,1,gay,uncoiled
1149036668,antonym,1,auspiciously,inauspiciously
1149036669,paraphrase,1,unusual,rare
1149036670,unrelated,1,possible,gruelling
1149036671,paraphrase,0.6691,rightful,okay
1149036672,antonym,1,nonsexual,sexual
1149036673,unrelated,0.7063,easily,lightly
1149036674,antonym,0.6518,unqualified,qualify
1149036675,unrelated,1,crazy,right-hand
1149036676,unrelated,0.6863,damn,well
1149036677,unrelated,1,form,surprisingly
1149036678,unrelated,1,far,conclusion
1149036679,unrelated,0.6523,fine,honest
1149036680,unrelated,1,delic,rug
1149036681,unrelated,0.6719,settle,indeterminate
1149036682,unrelated,0.5116,comfortably,poorly
1149036683,unrelated,0.6613,harmless,defective
1149036684,unrelated,0.8386,additionally,lonesome
1149036685,unrelated,0.5972,mistaken,redress
1149036686,antonym,0.3468,compensate,abusive
1149036687,unrelated,1,partly,no
1149036688,unrelated,0.7312,limitless,specify
1149036689,unrelated,0.7848,properly,painful
1149036690,unrelated,1,literally,unluckily
1149036691,unrelated,1,huh,rightfield
1149036692,unrelated,1,easily,franklin
1149036693,paraphrase,0.4998,alive,lifelike
1149036694,unrelated,1,rightfield,hurt
1149036695,unrelated,1,right,gamy
1149036696,unrelated,0.801,uninitiated,guilty
1149036697,unrelated,1,tutelage,wessex
1149036698,unrelated,0.4695,executable,unavailable
1149036700,unrelated,0.7883,upright,aside
1149036701,unrelated,0.6513,ordinary,surprise
1149036702,unrelated,0.3497,accustomed,unusual
1149036703,unrelated,0.6151,extraneous,necessity
1149036704,unrelated,1,hard,flashy
1149036705,unrelated,1,readily,sickly
1149036706,unrelated,0.6632,decent,unsuccessful
1149036707,unrelated,1,pretty,rightfield
1149036708,antonym,1,extrusive,intrusive
1149036709,unrelated,1,cheesy,sound
1149036710,unrelated,0.8775,farsighted,card
1149036711,unrelated,0.6434,material,negligible
1149036712,unrelated,1,advantageously,sorry
1149036713,antonym,0.6613,excessively,poorly
1149036714,unrelated,1,comprise,d
1149036715,unrelated,0.7461,easy,fearful
1149036716,unrelated,0.6126,inappropriate,essential
1149036717,antonym,1,workable,unfeasible
1149036718,unrelated,0.7666,good,level
1149036719,antonym,0.7473,voluntary,compulsory
1149036720,unrelated,0.746,peculiarly,less
1149036721,unrelated,0.7875,superscript,inferior
1149036722,unrelated,1,premature,reserve
1149036723,antonym,0.6653,awe,fearlessness
1149036724,unrelated,1,sort,warning
1149036725,antonym,1,indistinct,distinct
1149036726,unrelated,0.4898,switch,unaffected
1149036727,unrelated,0.6688,ugly,unspoiled
1149036728,unrelated,1,right,comfortably
1149036729,antonym,0.3463,squirm,right
1149036730,unrelated,1,unspent,practice
1149036731,unrelated,0.6568,sopor,wake
1149036732,unrelated,1,allow,right
1149036733,unrelated,0.7588,unvoiced,comfortable
1149036734,unrelated,1,d,take
1149036735,unrelated,0.5759,lowly,big
1149036736,paraphrase,0.4962,uncommitted,vacant
1149036737,unrelated,0.6644,justly,wrong
1149036738,antonym,0.505,elemental,secondary
1149036739,antonym,0.6966,torpid,active
1149036740,unrelated,1,flop,unreal
1149036741,unrelated,0.8329,unspecified,see
1149036742,unrelated,1,deliberate,attention
1149036743,antonym,0.6009,devilishly,sanely
1149036744,antonym,1,penitent,unrepentant
1149036745,unrelated,1,moo,good
1149036746,unrelated,1,feasible,poor
1149036747,antonym,1,unreceptive,receptive
1149036748,unrelated,1,longer,now
1149036749,unrelated,0.7724,unfinished,consummate
1149036750,unrelated,0.7815,no,dear
1149036751,unrelated,1,non-binding,truss
1149036752,antonym,0.6836,differentiate,integrate
1149036753,unrelated,0.7362,good,piteous
1149036754,unrelated,1,hump,unknown
1149036755,unrelated,1,fix,off
1149036756,unrelated,1,cheesy,skillful
1149036757,unrelated,0.7628,lower,even
1149036758,unrelated,1,compensate,inaccurate
1149036759,unrelated,1,likewise,soon
1149036760,unrelated,1,little,frequently
1149036761,unrelated,0.6476,homo,straight
1149036762,antonym,0.8341,generalize,specify
1149036763,unrelated,1,off,exploit
1149036764,antonym,0.5037,fake,decent
1149036765,unrelated,0.7787,mal,adept
1149036766,unrelated,0.731,tail,specific terms
1149036767,unrelated,0.5947,naughty,decently
1149036768,unrelated,1,fine,admittedly
1149036769,unrelated,0.7817,klein,single
1149036770,antonym,1,inexperience,experience
1149036771,unrelated,0.7079,grueling,tricky
1149036772,unrelated,0.6867,as,likewise
1149036773,antonym,0.4174,aright,unusual
1149036774,unrelated,1,safe,poor
1149036775,unrelated,0.7827,bad,handsome
1149036776,antonym,1,alright,badly
1149036777,unrelated,1,flawed,near
1149036778,unrelated,0.7307,slow,onerous
1149036779,antonym,0.6841,nail,unfinished
1149036780,unrelated,0.8197,char,man
1149036781,unrelated,1,allow,posterior
1149036782,unrelated,0.7455,adjust,mistaken
1149036783,unrelated,1,useless,conquer
1149036784,unrelated,1,foresighted,poorly
1149036785,unrelated,1,right-hand,objectionable
1149036786,antonym,0.8053,interdict,permissible
1149036787,unrelated,1,restrain,alia
1149036788,unrelated,0.6684,unspoilt,scary
1149036789,unrelated,0.6569,okay,uncollectible
1149036790,antonym,1,unwittingly,wittingly
1149036791,unrelated,1,shortly,identical
1149036792,unrelated,0.6559,uncertain,recognise
1149036793,unrelated,1,lf,cashbox
1149036794,unrelated,1,significant,underage
1149036795,unrelated,1,copper,bear
1149036796,unrelated,1,anomalous,formula
1149036797,unrelated,1,most,eve
1149036798,antonym,0.5059,compensate,deficient
1149036799,unrelated,1,lojack,laborious
1149036800,unrelated,1,substantially,sorry
1149036801,unrelated,0.7204,salutary,handsome
1149036802,unrelated,1,disordered,surprising
1149036803,unrelated,1,till,lf
1149036804,unrelated,1,impossible,slow
1149036805,unrelated,0.759,suitable,ghastly
1149036806,unrelated,0.6736,crease,increased levels
1149036807,unrelated,0.762,adequately,unvoiced
1149036808,antonym,0.6532,revolutionary,counterrevolutionary
1149036809,unrelated,1,cheesy,pricey
1149036810,unrelated,0.6187,ulterior,sooner
1149036811,antonym,0.5967,aright,crazy
1149036812,other,0.6797,low,eminent
1149036813,antonym,1,taxable,nontaxable
1149036814,unrelated,0.5347,solely,more
1149036815,antonym,0.7502,reactive,unresponsive
1149036816,antonym,1,uptown,downtown
1149036817,unrelated,1,unnecessary,selfsame
1149036818,antonym,0.7882,specific,universal
1149036819,unrelated,1,right,horrify
1149036820,unrelated,0.5047,outrageous,properly
1149036821,unrelated,1,mood,at
1149036822,antonym,0.7518,maybe,impossibly
1149036823,unrelated,1,moot,available
1149036824,unrelated,0.5023,right,decayed
1149036825,antonym,0.699,mixer,unsociable
1149036826,unrelated,1,no,neglect
1149036827,unrelated,1,difficult,honest
1149036828,antonym,1,utilitarian,superfluous
1149036829,unrelated,0.5116,injurious,right
1149036830,unrelated,1,salutary,evil
1149036831,unrelated,0.6639,perfectly,possible
1149036832,unrelated,0.5188,good-looking,right
1149036833,unrelated,1,minus,as
1149036834,unrelated,0.6637,important,substantial
1149036835,unrelated,1,ugly,justly
1149036836,unrelated,1,alter,static
1149036837,unrelated,1,application,fuck
1149036838,unrelated,0.7633,innkeeper,parasite
1149036839,antonym,0.73,legitimise,criminalise
1149036840,antonym,1,insignificant,essential
1149036841,unrelated,1,request,covering
1149036842,unrelated,0.6652,erroneous,decently
1149036843,unrelated,1,unclear,well
1149036844,antonym,0.3409,poor,comfortably
1149036845,paraphrase,0.6691,far,away
1149036846,antonym,0.8554,inflexibility,flexibility
1149036847,antonym,1,oft,seldom
1149036848,unrelated,1,here,taboo
1149036849,other,0.4563,licit,TRUE
1149036850,unrelated,0.6771,equally,still
1149036851,unrelated,0.5016,easy,elementary
1149036852,unrelated,0.6601,badly,okay
1149036853,unrelated,0.4766,upturned,right
1149036854,unrelated,1,considerably,badly
1149036855,unrelated,0.6726,good,cold-blooded
1149036856,antonym,1,phony,aright
1149036857,unrelated,0.6045,mightily,invalid
1149036858,unrelated,1,minimal,advantageously
1149036859,antonym,0.5129,fearless,timid
1149036860,unrelated,0.661,observable,indiscernible
1149036861,unrelated,0.7492,fragmentary,everlasting
1149036862,unrelated,1,sparse,good
1149036863,unrelated,0.5328,heavy,tricky
1149036864,unrelated,0.8013,now,nigh
1149036865,other,0.4019,abuse,compensate
1149036866,unrelated,1,front,absence
1149036867,unrelated,0.7006,region,no
1149036868,unrelated,0.8436,unreasonable,rule
1149036869,unrelated,1,feasible,pathetic
1149036870,unrelated,1,impossible,impulsive
1149036871,unrelated,0.6357,bucolic,cosmopolitan
1149036872,antonym,0.6672,challenge,easy
1149036873,unrelated,0.8111,wellspring,farther
1149036874,unrelated,0.7363,applicable,pointless
1149036875,unrelated,0.8106,downhearted,sufficient
1149036876,unrelated,1,warning,separate
1149036877,unrelated,1,fallacious,sound
1149036878,antonym,0.6639,properly,sinful
1149036879,unrelated,1,cockeyed,happy
1149036880,antonym,0.7477,insufferable,plausible
1149036881,antonym,1,immiscible,miscible
1149036882,unrelated,1,shape,indefinite
1149036883,antonym,1,fine,badly
1149036884,unrelated,0.649,roughneck,easily
1149036885,antonym,1,immutable,mutable
1149036886,unrelated,1,faulty,castigate
1149036887,unrelated,1,useful,swollen
1149036888,unrelated,0.6449,redress,unwarranted
1149036889,unrelated,0.6151,brutal,tardily
1149036890,paraphrase,0.6469,satisfactory,generally good
1149036891,unrelated,1,ill,real
1149036892,unrelated,1,even,dispirited
1149036893,unrelated,1,unjust,mightily
1149036894,antonym,0.3515,turbulent,untroubled
1149036895,category,0.5092,bull,bear
1149036896,unrelated,0.7626,firmly,rough
1149036897,unrelated,0.7935,gentle,tight
1149036898,unrelated,1,loosely,real
1149036899,antonym,0.6554,abject,good
1149036901,unrelated,1,genuinely,hardly
1149036902,unrelated,0.6154,foresighted,slight
1149036903,unrelated,1,taboo,gonna
1149036904,unrelated,0.7611,sufficient,abject
1149036905,antonym,0.7656,eukaryotic,prokaryotic
1149036906,antonym,1,needless,necessary
1149036907,unrelated,0.4943,excited,crazy
1149036908,unrelated,1,properly,huh
1149036909,unrelated,0.7686,horrid,permissible
1149036910,antonym,1,boo,applaud
1149036911,unrelated,1,avowedly,brilliant
1149036912,paraphrase,0.407,deficient,slump
1149036913,unrelated,0.6703,scrap,long
1149036914,unrelated,1,merely,obscure
1149036915,antonym,1,impermissible,permissible
1149036916,unrelated,1,none,build
1149036917,unrelated,1,well-to-do,choosy
1149036918,antonym,0.6623,confused,surely
1149036919,unrelated,0.7637,straight,accurate
1149036920,unrelated,1,excessively,blame
1149036921,unrelated,1,eve,net
1149036922,unrelated,0.6068,constantly,still
1149036923,unrelated,0.7472,grassless,grassi
1149036924,unrelated,1,rightfield,upset
1149036925,antonym,0.6599,majuscule,lowercase
1149036926,antonym,0.685,transonic,subsonic
1149036927,unrelated,1,nowadays,no
1149036928,unrelated,0.8332,fair,barely
1149036929,unrelated,0.7888,mal,dependable
1149036930,antonym,0.8288,mandatory,unnecessary
1149036931,antonym,0.6701,insuperable,surmountable
1149036932,unrelated,0.3594,irrelevant,correctly
1149036933,unrelated,0.6933,gres,large measure
1149036934,unrelated,0.6505,correct,misidentify
1149036935,antonym,1,hurriedly,unhurriedly
1149036936,antonym,0.7381,go,no-go
1149036937,unrelated,1,abstain,one
1149036938,unrelated,0.6686,off,turn
1149036939,unrelated,0.6571,unfit,nice
1149036940,unrelated,0.7764,huffy,right
1149036941,unrelated,1,good,further
1149036942,unrelated,0.7484,swell,hardly
1149036943,unrelated,1,promiscuous,shitty
1149036944,unrelated,0.646,important,consider
1149036945,unrelated,0.7279,incorrectly,advantageously
1149036946,unrelated,1,entirely,practice
1149036947,unrelated,0.6785,meagre,decent
1149036948,antonym,0.7733,goodness,naughty
1149036949,unrelated,0.58,entirely,everybody
1149036950,unrelated,0.6475,operable,unavailable
1149036951,unrelated,1,real,bad
1149036952,paraphrase,0.363,sober,okay
1149036953,unrelated,0.5155,hard,well-to-do
1149036954,unrelated,0.6556,good,crazy
1149036955,unrelated,1,delicately,possible
1149036956,unrelated,1,heavily,user-friendly
1149036957,unrelated,0.8494,sound,non
1149036958,unrelated,0.6642,weird,estimable
1149036959,antonym,0.6702,loose,fussy
1149036960,unrelated,0.5926,visionary,practical
1149036961,unrelated,1,obedience,meet
1149036962,unrelated,1,elderly,anymore
1149036963,unrelated,1,quarter,head
1149036964,unrelated,1,low,as
1149036965,unrelated,1,less,eventide
1149036966,unrelated,0.5067,well,loosely
1149036967,unrelated,1,subsequently,ago
1149036968,antonym,0.3557,moot,applicable
1149036969,antonym,0.5126,inconclusive,decipherable
1149036970,unrelated,1,receivable,shut-in
1149036971,unrelated,0.6579,appropriate,ugly
1149036972,unrelated,0.8377,unspoilt,sore
1149036973,antonym,0.4922,forever,incessantly
1149036974,unrelated,1,gloomy,sufficient
1149036975,antonym,1,broad-minded,narrow-minded
1149036976,unrelated,0.6637,honorable,shitty
1149036977,unrelated,1,safe,confuse
1149036978,unrelated,0.6761,disgorge,applicable
1149036979,unrelated,1,seldom,comfortably
1149036980,unrelated,0.6455,slim,light
1149036981,unrelated,1,cheesy,long
1149036982,unrelated,1,no,feed
1149036983,antonym,0.6841,gentle,painful
1149036984,unrelated,0.6803,contortion,straightness
1149036985,unrelated,0.7595,point,even
1149036986,unrelated,0.6806,difficult,crude
1149036987,unrelated,1,vain,capture
1149036988,unrelated,0.76,crazy,decently
1149036989,unrelated,1,loose,convenient
1149036990,antonym,0.6515,invalidate,applicable
1149036991,unrelated,1,alright,big
1149036992,unrelated,0.6668,actuate,appropriate
1149036993,unrelated,0.6604,harsh,chill
1149036994,unrelated,1,now,powerful
1149036995,unrelated,1,inconsistent,tolerate
1149036996,unrelated,1,less,pregnant
1149036997,unrelated,0.7685,cold,salutary
1149036998,unrelated,1,foresighted,weakly
1149036999,antonym,1,compliance,noncompliance
1149037000,antonym,0.6786,mad,happy
1149037001,unrelated,1,vain,appropriate
1149037002,unrelated,1,long,low-pitched
1149037003,antonym,0.6812,rarely,oft
1149037004,unrelated,1,unavailable,unacceptable
1149037005,unrelated,0.8318,correctly,substantially
1149037006,unrelated,0.7286,unreasonable,impudent
1149037007,unrelated,1,right,sore
1149037008,antonym,1,define,indefinite
1149037009,antonym,1,inaccessible,approachable
1149037010,paraphrase,0.4987,properly,good
1149037011,unrelated,1,occupy,especially
1149037012,unrelated,0.3979,proper,weird
1149037013,paraphrase,0.6626,obtainable,possible
1149037014,unrelated,1,everybody,sal
1149037015,unrelated,0.6485,idle,utilised
1149037016,unrelated,1,uncommon,timeworn
1149037017,antonym,0.7691,impracticable,viable
1149037018,unrelated,1,unfortunate,dependable
1149037019,unrelated,1,proficient,item
1149037020,antonym,0.5189,uncertain,safe
1149037021,unrelated,0.7714,sufficient,lowly
1149037022,antonym,1,decisively,indecisively
1149037023,unrelated,0.6579,unlikely,big
1149037024,unrelated,0.8333,so,genuinely
1149037025,unrelated,0.744,dazed,smart
1149037026,antonym,0.6483,good,ineffectively
1149037027,unrelated,0.8333,intimately,lightly
1149037028,unrelated,0.6605,respectable,unwell
1149037029,unrelated,0.5006,unitary,person
1149037030,unrelated,1,wellspring,low
1149037031,antonym,1,disrespect,respect
1149037032,unrelated,1,condom,harmful
1149037033,unrelated,1,ugly,dependable
1149037034,unrelated,1,counterbalance,erroneous
1149037035,antonym,1,unpredictable,sure
1149037036,unrelated,1,real,few
1149037037,antonym,0.516,criticise,praise
1149037038,unrelated,0.7702,misfire,have
1149037039,unrelated,0.6842,long,easy
1149037040,unrelated,0.7321,wan,well
1149037041,unrelated,0.6593,unwise,expedient
1149037042,unrelated,0.3993,sparse,swell
1149037043,unrelated,0.6712,gonna,hit
1149037044,unrelated,1,sustain,l
1149037045,unrelated,0.6574,loose,picky
1149037046,unrelated,1,delete,choke
1149037047,unrelated,0.8079,full,unwell
1149037048,unrelated,1,uncollectible,correct
1149037049,unrelated,1,gamy,TRUE
1149037050,unrelated,1,sight,contact information
1149037051,unrelated,0.654,uncertain,enlighten
1149037052,unrelated,0.6553,difficult,fierce
1149037053,antonym,0.3463,unacceptable,plausible
1149037054,unrelated,0.6689,crazy,truthful
1149037055,unrelated,1,currently,nonetheless
1149037056,antonym,0.7556,ineffective,practicable
1149037057,unrelated,0.7572,set,long
1149037058,antonym,1,patiently,impatiently
1149037059,antonym,0.3496,significant,pocket-sized
1149037060,unrelated,1,peerless,non
1149037061,antonym,0.7517,precise,wrong
1149037062,unrelated,1,defend,compatible
1149037063,antonym,0.6456,incorrect,proper
1149037064,unrelated,1,hanker,minimal
1149037065,unrelated,1,indecipherable,right
1149037066,unrelated,0.8583,so,minus
1149037067,unrelated,1,no,apply
1149037068,antonym,0.7515,acceptable,ineligible
1149037069,paraphrase,1,right,truthful
1149037070,paraphrase,1,paseo,ride
1149037071,unrelated,0.8176,solely,actually
1149037072,unrelated,1,grow,no
1149037073,unrelated,1,directly,huh
1149037074,unrelated,1,upright,item
1149037075,antonym,1,injustice,fairness
1149037076,unrelated,1,finish,less
1149037077,unrelated,0.7672,rational,inordinate
1149037078,unrelated,1,unspoiled,miserable
1149037079,unrelated,0.7454,inconsistent,corroborate
1149037080,unrelated,1,powerful,FALSE
1149037081,unrelated,0.7422,obvious,hoodlum
1149037082,unrelated,0.6651,nonpareil,unsatisfactory
1149037083,unrelated,0.6206,circumstantially,deliberately
1149037084,unrelated,1,tight,promiscuous
1149037085,unrelated,1,practicable,woeful
1149037086,unrelated,0.7644,good,unreliable
1149037087,unrelated,0.8094,flock,unfold
1149037088,unrelated,0.6691,good,decayed
1149037089,unrelated,0.5999,surprisingly,patently
1149037090,unrelated,1,retentive,weakly
1149037091,unrelated,0.7453,check,no
1149037092,unrelated,1,ennoble,law
1149037093,unrelated,1,hopefully,considerably
1149037094,antonym,0.7021,lucid,illogical
1149037095,antonym,0.6878,extern,intern
1149037096,unrelated,0.6617,okay,thoroughly
1149037097,unrelated,0.5046,good,undecipherable
1149037098,unrelated,0.7849,minimally,equally
1149037099,unrelated,1,sensible,unjustified
1149037100,unrelated,1,orthogonal,useful
1149037104,unrelated,1,restrain,break
1149037105,unrelated,0.6016,difficult,flashy
1149037106,unrelated,1,restrict,alia
1149037107,antonym,0.6117,tonic,atonal
1149037108,unrelated,1,fill,ter
1149037109,antonym,1,near,far
1149037110,unrelated,1,ironic,wet
1149037111,antonym,0.4108,available,unachievable
1149037112,antonym,1,sufficiency,insufficiently
1149037113,antonym,1,disreputable,reputable
1149037114,antonym,1,aggrandize,reduce
1149037115,unrelated,1,crazy,soundly
1149037116,unrelated,1,guileless,unclear
1149037117,unrelated,0.4395,complaint,fair
1149037118,unrelated,0.6583,hangdog,innocent
1149037119,unrelated,1,score,unmake
1149037120,unrelated,0.5328,idle,use
1149037121,antonym,1,easygoing,awkward
1149037122,unrelated,0.682,apart,scarce
1149037123,unrelated,0.8182,smelly,dear
1149037124,antonym,0.6214,bad,comfortably
1149037125,unrelated,0.6362,salutary,sinful
1149037126,unrelated,0.8042,tough,appropriate
1149037127,unrelated,1,adept,rotten
1149037128,paraphrase,0.7432,feasible,practical
1149037129,unrelated,1,allow,lav
1149037130,unrelated,0.793,gay,straightforward
1149037131,unrelated,0.8606,further,well
1149037132,unrelated,1,soon,notwithstanding
1149037133,antonym,0.8156,optional,obligatory
1149037134,unrelated,0.78,naughty,compensate
1149037135,unrelated,0.8081,easy,inhuman
1149037136,unrelated,1,available,unimaginable
1149037137,antonym,1,expensive,low cost
1149037138,antonym,0.7596,deplorably,happily
1149037139,unrelated,1,ill,cast
1149037140,antonym,0.6885,long,straightaway
1149037141,unrelated,1,chastise,phony
1149037142,unrelated,1,long,pitiful
1149037143,unrelated,0.6667,safety,doubtful
1149037144,unrelated,0.6763,extortionate,acceptable
1149037145,unrelated,0.7534,determine,uncertain
1149037146,antonym,1,clear,unsettled
1149037147,unrelated,1,inappropriate,plenty
1149037148,unrelated,1,see,coke
1149037149,antonym,0.351,permissible,unbearable
1149037150,antonym,0.6906,sufficiently,badly
1149037151,unrelated,1,carelessly,wellspring
1149037152,unrelated,1,soh,minus
1149037153,entailment,0.4994,gres,university graduates
1149037154,unrelated,0.5102,foolish,unreasonable
1149037155,unrelated,1,contain,ter
1149037156,unrelated,0.6519,qualified,permissible
1149037157,antonym,0.6629,southern,northern
1149037158,unrelated,0.675,exactly,hardly
1149037159,unrelated,0.6644,exceptional,universal
1149037160,unrelated,1,hasty,right-hand
1149037161,unrelated,1,irrelevant,reliable
1149037162,antonym,0.8295,classical,nonclassical
1149037163,unrelated,1,able,unimportant
1149037164,antonym,0.6626,obsolete,useful
1149037165,entailment,1,active,economically active
1149037166,unrelated,0.6199,ugly,correct
1149037167,unrelated,1,stack,long
1149037168,unrelated,1,decently,ill
1149037169,unrelated,1,uncommitted,impractical
1149037170,unrelated,0.6771,crapper,allow
1149037171,antonym,0.6672,gonzo,normal
1149037172,antonym,1,altruist,egoist
1149037173,antonym,1,involuntary,voluntary
1149037174,unrelated,1,pat,eventide
1149037175,unrelated,1,ill,grim
1149037176,antonym,0.5328,genuine,unacceptable
1149037177,unrelated,0.7815,eye,beginning
1149037178,unrelated,1,point,skilful
1149037179,unrelated,1,rightfield,flawed
1149037180,other,0.3486,earlier,former
1149037181,unrelated,0.762,ill,secure
1149037182,antonym,0.6803,simple,grueling
1149037183,antonym,0.5138,well,shitty
1149037184,unrelated,1,synopsis,concrete
1149037185,unrelated,1,huh,straightaway
1149037186,antonym,0.4028,laborious,straightforward
1149037187,unrelated,1,extraordinary,rightfield
1149037188,antonym,1,willing,unwilling
1149037189,unrelated,1,ineligible,mighty
1149037190,unrelated,1,TRUE,mad
1149037191,antonym,0.5046,unspecified,know
1149037192,unrelated,0.7694,wicked,soundly
1149037193,unrelated,0.8246,unchanged,transfer
1149037194,unrelated,0.7613,inappropriate,rectify
1149037195,unrelated,0.6717,okay,regretful
1149037196,unrelated,1,cultivate,idle
1149037197,antonym,0.7467,abase,proud
1149037198,unrelated,1,powerful,sick
1149037199,unrelated,0.7616,right-hand,normal
1149037200,unrelated,1,run,delete
1149037201,unrelated,1,farsighted,immediately
1149037202,unrelated,0.8295,respectable,spiteful
1149037203,antonym,0.6841,blockage,start
1149037204,unrelated,1,unsuccessful,decent
1149037205,antonym,0.6827,discipline,crazy
1149037206,unrelated,0.6621,right,cruddy
1149037207,category,1,czech republic,slovakia
1149037208,unrelated,0.3387,less,big
1149037209,unrelated,1,unduly,decent
1149037210,antonym,0.6886,picayune,important
1149037211,unrelated,0.6062,finish,period
1149037212,unrelated,1,intimately,even
1149037213,unrelated,1,name,harbor
1149037214,unrelated,0.3849,shoddy,correct
1149037215,unrelated,0.4912,fruitless,necessary
1149037216,unrelated,1,despicable,right
1149037217,antonym,1,blithely,unhappily
1149037218,unrelated,0.6505,extortionate,reasonable
1149037219,unrelated,0.7644,even,further
1149037220,unrelated,1,happy,decently
1149037221,unrelated,1,justly,abnormal
1149037222,unrelated,0.854,scarcely,aside
1149037223,other,0.4761,exactly,solely
1149037224,unrelated,1,even,place
1149037225,other,0.3464,caudal,cephalic
1149037226,category,0.3483,pro-choice,pro-life
1149037227,unrelated,1,right,barely
1149037228,unrelated,0.4878,notification,ignore
1149037229,unrelated,1,scarce,non
1149037230,unrelated,1,former,au
1149037231,unrelated,0.6722,insufferable,inconceivable
1149037232,antonym,0.6525,useless,essential
1149037233,antonym,1,moral,immoral
1149037234,antonym,0.3002,surely,merely
1149037235,unrelated,0.7694,rival,different
1149037236,unrelated,1,everybody,blackguard
1149037237,unrelated,0.6771,irresponsible,dangerous
1149037238,unrelated,0.7373,immaterial,retentive
1149037239,paraphrase,0.7002,painful,flop
1149037240,unrelated,1,dependable,huh
1149037241,unrelated,1,disfavour,approval
1149037242,unrelated,0.6637,boost,inadvisable
1149037243,unrelated,0.4695,unsophisticated,worldly
1149037244,unrelated,1,off,arrange
1149037245,antonym,0.8329,obvious,unclear
1149037246,unrelated,0.4945,readily,scarcely
1149037247,unrelated,1,nominal,meaning
1149037248,entailment,0.5234,actually,nope
1149037249,unrelated,1,rightfield,unwarranted
1149037250,unrelated,0.6443,deny,accept
1149037251,unrelated,1,unreal,properly
1149037252,antonym,0.6649,redo,unreconstructed
1149037253,antonym,0.6702,substantially,insufficiently
1149037254,unrelated,1,feasible,windy
1149037255,unrelated,1,summary,loose
1149037256,antonym,0.7383,reliable,erroneous
1149037257,antonym,0.4995,unable,viable
1149037258,unrelated,0.6763,dian,religious beliefs
1149037259,unrelated,0.4952,suffice,anymore
1149037260,category,0.3545,questionable,surely
1149037261,unrelated,0.6698,picky,promiscuous
1149037262,other,0.51,fine,proficient
1149037263,antonym,1,unfavorable,favorable
1149037264,unrelated,1,surely,lonesome
1149037265,antonym,0.4949,satisfactory,undesirable
1149037266,unrelated,1,good,boisterous
1149037267,unrelated,1,rightfield,FALSE
1149037268,unrelated,1,unruffled,hard
1149037269,unrelated,0.7948,unattainable,uncommitted
1149037270,paraphrase,0.6801,imperfect,gross
1149037271,unrelated,0.6077,good,fearful
1149037272,unrelated,0.7451,inconceivable,elusive
1149037273,unrelated,1,gonna,ill-timed
1149037274,unrelated,0.8166,rude,effective
1149037275,unrelated,0.738,alien,know
1149037276,unrelated,1,compensate,indefensible
1149037277,unrelated,0.7638,horrible,ripe
1149037278,paraphrase,0.7498,nice,goodness
1149037279,unrelated,0.873,rachis,here
1149037280,unrelated,1,separate,framework
1149037281,antonym,0.6536,correct,abortive
1149037282,unrelated,0.4015,crazy,fishy
1149037283,unrelated,1,real,less
1149037284,unrelated,0.8243,there,game
1149037285,unrelated,0.744,sophisticated,prosperous
1149037286,unrelated,0.7656,utilization,unemployment
1149037287,other,0.7572,even,minus
1149037288,unrelated,1,befuddle,safe
1149037289,unrelated,1,shew,abolish
1149037290,unrelated,1,bad,set
1149037291,unrelated,1,normal,compensate
1149037292,unrelated,1,happy,demented
1149037293,unrelated,1,scarce,admittedly
1149037294,unrelated,1,untouchable,possible
1149037295,unrelated,0.8487,well,scrap
1149037296,unrelated,0.7365,incomplete,acceptable
1149037297,unrelated,0.7025,good,prissy
1149037298,unrelated,1,irrelevant,lawful
1149037299,antonym,1,freaky,normal
1149037300,unrelated,0.776,awful,thoroughly
1149037301,unrelated,1,dirty,expert
1149037302,unrelated,1,long,rarified
1149037303,unrelated,0.6886,aright,nasty
1149037304,antonym,0.6969,well,gravely
1149037305,unrelated,0.693,happy,effective
1149037306,unrelated,1,tardily,arduous
1149037307,unrelated,1,exist,less
1149037308,unrelated,1,screwball,gonna
1149037309,antonym,0.6698,spiral,uncoil
1149037310,unrelated,1,lf,follow
1149037311,unrelated,1,straight,festal
1149037312,unrelated,1,level,well
1149037313,antonym,1,perfect,imperfect
1149037314,unrelated,1,inequitable,right-hand
1149037315,unrelated,1,commodity,hard
1149037316,unrelated,1,none,own
1149037317,unrelated,1,elusive,uncommitted
1149037318,unrelated,1,single,refrain
1149037319,unrelated,0.6835,occlusion,start
1149037320,antonym,1,accept,refusal
